group_id,method,file_path,split_group,class
near_752,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_38915915.jpg,TRAIN,happy
near_753,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_2179000.jpg,TRAIN,happy
near_753,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_23147034.jpg,TRAIN,happy
near_754,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_22116956.jpg,TRAIN,happy
near_754,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_13648674.jpg,VAL,happy
near_755,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_22702211.jpg,TRAIN,happy
near_755,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_49848474.jpg,TRAIN,happy
near_756,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_23406126.jpg,TRAIN,happy
near_756,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_32268450.jpg,TRAIN,happy
near_757,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_24054913.jpg,TRAIN,happy
near_757,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_61996410.jpg,TRAIN,happy
near_758,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_24177831.jpg,TRAIN,happy
near_758,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_97118844.jpg,TRAIN,happy
near_759,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_24295983.jpg,TRAIN,happy
near_759,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_8038574.jpg,TRAIN,happy
near_760,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_24820217.jpg,TRAIN,happy
near_760,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_26521014.jpg,TRAIN,happy
near_760,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_44317542.jpg,TRAIN,happy
near_760,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_65414325.jpg,TRAIN,happy
near_761,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_25091675.jpg,TRAIN,happy
near_761,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_16894784.jpg,TEST,happy
near_762,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_25269203.jpg,TRAIN,happy
near_762,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_24659187.jpg,VAL,happy
near_763,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_25986994.jpg,TRAIN,happy
near_763,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_72035874.jpg,TEST,happy
near_763,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_7087310.jpg,VAL,happy
near_764,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_26081471.jpg,TRAIN,happy
near_764,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_535814.jpg,TRAIN,happy
near_765,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_26280579.jpg,TRAIN,happy
near_765,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_78558031.jpg,TRAIN,happy
near_766,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_26564705.jpg,TRAIN,happy
near_766,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_71329455.jpg,TRAIN,happy
near_767,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_26861601.jpg,TRAIN,happy
near_767,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_37600374.jpg,TRAIN,happy
near_768,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_27185926.jpg,TRAIN,happy
near_768,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\neutral\Training_25565574.jpg,TRAIN,neutral
near_769,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_27335042.jpg,TRAIN,happy
near_769,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_7636683.jpg,TRAIN,happy
near_770,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_27483107.jpg,TRAIN,happy
near_770,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_91512451.jpg,TRAIN,happy
near_771,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_2765515.jpg,TRAIN,happy
near_771,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_34590244.jpg,TRAIN,happy
near_772,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_28002748.jpg,TRAIN,happy
near_772,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_10077120.jpg,TEST,happy
near_773,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_28062620.jpg,TRAIN,happy
near_773,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_93548616.jpg,TRAIN,happy
near_774,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_28141865.jpg,TRAIN,happy
near_774,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_5075342.jpg,TRAIN,happy
near_775,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_28379566.jpg,TRAIN,happy
near_775,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_38548218.jpg,TRAIN,happy
near_776,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_28464062.jpg,TRAIN,happy
near_776,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_40501776.jpg,TRAIN,happy
near_777,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_2949575.jpg,TRAIN,happy
near_777,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_36633260.jpg,TRAIN,happy
near_778,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_29606960.jpg,TRAIN,happy
near_778,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_68735258.jpg,VAL,happy
near_779,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_30331096.jpg,TRAIN,happy
near_779,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_53269687.jpg,TRAIN,happy
near_780,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_30366116.jpg,TRAIN,happy
near_780,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_74453912.jpg,TRAIN,happy
near_781,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_30573212.jpg,TRAIN,happy
near_781,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_47071880.jpg,TRAIN,happy
near_782,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_31040721.jpg,TRAIN,happy
near_782,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_51671445.jpg,TRAIN,happy
near_783,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_31202995.jpg,TRAIN,happy
near_783,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_68019776.jpg,TRAIN,happy
near_784,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_31321721.jpg,TRAIN,happy
near_784,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_70347145.jpg,VAL,happy
near_785,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_3137065.jpg,TRAIN,happy
near_785,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_86756677.jpg,TRAIN,happy
near_786,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_31543797.jpg,TRAIN,happy
near_786,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_77072205.jpg,TRAIN,happy
near_787,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_31780218.jpg,TRAIN,happy
near_787,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_50475973.jpg,TRAIN,happy
near_788,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_31820799.jpg,TRAIN,happy
near_788,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_82825139.jpg,TRAIN,happy
near_788,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_24367513.jpg,VAL,happy
near_789,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_32520542.jpg,TRAIN,happy
near_789,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_56321010.jpg,VAL,happy
near_790,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_3377136.jpg,TRAIN,happy
near_790,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_48752493.jpg,TRAIN,happy
near_791,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_3416891.jpg,TRAIN,happy
near_791,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_65866207.jpg,TRAIN,happy
near_792,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_34591674.jpg,TRAIN,happy
near_792,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_61046335.jpg,TRAIN,happy
near_793,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_34644980.jpg,TRAIN,happy
near_793,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_90554374.jpg,TRAIN,happy
near_794,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_3478453.jpg,TRAIN,happy
near_794,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_50900173.jpg,TRAIN,happy
near_795,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_35018702.jpg,TRAIN,happy
near_795,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_6945961.jpg,VAL,happy
near_796,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_35513338.jpg,TRAIN,happy
near_796,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_76919512.jpg,TRAIN,happy
near_797,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_35852067.jpg,TRAIN,happy
near_797,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_97435785.jpg,VAL,happy
near_798,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_36209610.jpg,TRAIN,happy
near_798,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_71076268.jpg,TRAIN,happy
near_799,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_36285928.jpg,TRAIN,happy
near_799,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_56793572.jpg,TRAIN,happy
near_799,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_91620838.jpg,TRAIN,happy
near_799,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_91435202.jpg,TEST,happy
near_800,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_37154330.jpg,TRAIN,happy
near_800,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_91318026.jpg,TRAIN,happy
near_801,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_37245508.jpg,TRAIN,happy
near_801,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_52310232.jpg,TRAIN,happy
near_801,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_86186506.jpg,TRAIN,happy
near_802,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_37364787.jpg,TRAIN,happy
near_802,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_71717074.jpg,TRAIN,happy
near_803,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_37596055.jpg,TRAIN,happy
near_803,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_4325988.jpg,VAL,happy
near_804,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_37714635.jpg,TRAIN,happy
near_804,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_76716282.jpg,TEST,happy
near_805,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_38565187.jpg,TRAIN,happy
near_805,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_50929524.jpg,TRAIN,happy
near_806,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_39084146.jpg,TRAIN,happy
near_806,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\surprise\PrivateTest_48967459.jpg,TEST,surprise
near_807,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_39454711.jpg,TRAIN,happy
near_807,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_79044136.jpg,TRAIN,happy
near_808,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_39457696.jpg,TRAIN,happy
near_808,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_48718744.jpg,TRAIN,happy
near_809,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_39742138.jpg,TRAIN,happy
near_809,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_85887812.jpg,TRAIN,happy
near_810,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_39788725.jpg,TRAIN,happy
near_810,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_61383458.jpg,TRAIN,happy
near_811,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_39875426.jpg,TRAIN,happy
near_811,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_52181196.jpg,TEST,happy
near_812,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_39958993.jpg,TRAIN,happy
near_812,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_42300338.jpg,TRAIN,happy
near_813,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_40219817.jpg,TRAIN,happy
near_813,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_72787449.jpg,TRAIN,happy
near_813,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_98092826.jpg,TRAIN,happy
near_814,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_40501812.jpg,TRAIN,happy
near_814,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_48849641.jpg,TRAIN,happy
near_815,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_41387214.jpg,TRAIN,happy
near_815,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_75251590.jpg,TRAIN,happy
near_816,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_41409676.jpg,TRAIN,happy
near_816,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_44398410.jpg,TRAIN,happy
near_817,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_41427168.jpg,TRAIN,happy
near_817,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_63645040.jpg,TRAIN,happy
near_818,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_41443739.jpg,TRAIN,happy
near_818,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_22929697.jpg,TEST,happy
near_819,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_4209568.jpg,TRAIN,happy
near_819,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_57113641.jpg,TRAIN,happy
near_820,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_42629702.jpg,TRAIN,happy
near_820,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\neutral\Training_86898805.jpg,TRAIN,neutral
near_820,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_22445711.jpg,VAL,happy
near_821,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_42665276.jpg,TRAIN,happy
near_821,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_47396062.jpg,VAL,happy
near_822,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_43552445.jpg,TRAIN,happy
near_822,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_91573805.jpg,TRAIN,happy
near_823,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_43781228.jpg,TRAIN,happy
near_823,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_6643088.jpg,TRAIN,happy
near_823,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_69896351.jpg,TRAIN,happy
near_824,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_43813329.jpg,TRAIN,happy
near_824,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_70784451.jpg,TRAIN,surprise
near_824,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\surprise\Training_98160615.jpg,TRAIN,surprise
near_825,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_43962024.jpg,TRAIN,happy
near_825,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_94181840.jpg,TEST,happy
near_826,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_44088656.jpg,TRAIN,happy
near_826,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_60977507.jpg,TRAIN,happy
near_827,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_45439091.jpg,TRAIN,happy
near_827,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PrivateTest_3783569.jpg,TEST,happy
near_828,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_45707135.jpg,TRAIN,happy
near_828,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_91916954.jpg,TRAIN,happy
near_829,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_45766025.jpg,TRAIN,happy
near_829,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_4965792.jpg,TRAIN,happy
near_830,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_46147894.jpg,TRAIN,happy
near_830,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_88932198.jpg,TRAIN,happy
near_831,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_47307735.jpg,TRAIN,happy
near_831,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_34820323.jpg,VAL,happy
near_832,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_47359956.jpg,TRAIN,happy
near_832,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_70519606.jpg,TRAIN,happy
near_833,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_47393727.jpg,TRAIN,happy
near_833,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_50478248.jpg,TRAIN,happy
near_834,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_47674758.jpg,TRAIN,happy
near_834,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_87055466.jpg,TRAIN,happy
near_835,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_47917678.jpg,TRAIN,happy
near_835,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_50000796.jpg,TRAIN,happy
near_836,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_47925105.jpg,TRAIN,happy
near_836,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\neutral\Training_93996981.jpg,TRAIN,neutral
near_837,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_48552035.jpg,TRAIN,happy
near_837,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\test\happy\PublicTest_82127741.jpg,VAL,happy
near_838,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_48595396.jpg,TRAIN,happy
near_838,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_52766562.jpg,TRAIN,happy
near_839,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_48684005.jpg,TRAIN,happy
near_839,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_92288250.jpg,TRAIN,happy
near_840,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_49050094.jpg,TRAIN,happy
near_840,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_59835139.jpg,TRAIN,happy
near_841,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_49654188.jpg,TRAIN,happy
near_841,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_76011609.jpg,TRAIN,happy
near_842,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_49789902.jpg,TRAIN,happy
near_842,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_65147985.jpg,TRAIN,happy
near_843,near,C:/Users/Yasindu/Desktop/Chat_Research/IT22638168/ml/fer/data/raw\train\happy\Training_49832352.jpg,TRAIN,happy
